7.0,-1.0,-3.0,86.0,1026.0,4.0,7.2,1.0,6.250853E7
1.0,-5.0,-16.0,43.0,1032.0,10.0,3.6,0.0,5.9695084E7
14.0,0.0,-13.0,38.0,1034.0,8.0,14.4,0.0,6.2490224E7
13.0,4.0,-11.0,33.0,1024.0,16.0,7.2,0.0,6.612757E7
16.0,5.0,-14.0,24.0,1025.0,5.0,18.0,0.0,6.772898E7
13.0,-3.0,-21.0,24.0,1027.0,6.0,28.8,0.0,5.6569688E7
15.0,-3.0,-7.0,74.0,1031.0,7.0,14.4,0.0,6.3960828E7
8.0,-2.0,-12.0,47.0,1029.0,1.0,10.8,0.0,6.340391E7
12.0,5.0,-5.0,49.0,1023.0,0.0,7.2,0.0,6.3952992E7
5.0,-1.0,-6.0,69.0,1022.0,7.0,7.2,0.0,6.4489348E7
6.0,2.0,-14.0,30.0,1027.0,7.0,7.2,0.0,6.6466596E7
4.0,6.0,2.0,76.0,1017.0,15.0,3.6,6.0,7.2242026E7
6.0,7.0,-3.0,49.0,1020.0,4.0,7.2,12.0,7.5568694E7
6.0,16.0,-5.0,23.0,1013.0,1.0,10.8,0.0,8.6812198E7
15.0,15.0,2.0,42.0,1011.0,1.0,21.6,0.0,9.2237208E7
12.0,21.0,2.0,28.0,1012.0,4.0,10.8,0.0,9.129231E7
5.0,20.0,13.0,64.0,1003.0,7.0,10.8,0.0,8.5809328E7
13.0,10.0,8.0,87.0,1014.0,3.0,18.0,3.0,9.5382618E7
14.0,15.0,-1.0,34.0,1016.0,6.0,39.6,0.0,8.7333028E7
1.0,17.0,14.0,82.0,1005.0,17.0,0.0,1.0,9.1493038E7
7.0,12.0,12.0,100.0,1005.0,3.0,10.8,0.0,8.8138308E7
11.0,23.0,13.0,53.0,1005.0,3.0,7.2,0.0,8.8282398E7
2.0,21.0,-2.0,21.0,1016.0,4.0,14.4,0.0,8.6844222E7
5.0,20.0,14.0,68.0,1010.0,1.0,10.8,0.0,8.8925916E7
14.0,24.0,13.0,50.0,1011.0,17.0,0.0,12.0,8.402402E7
9.0,24.0,23.0,94.0,1000.0,7.0,10.8,1.0,8.2446706E7
2.0,28.0,26.0,89.0,1006.0,3.0,7.2,0.0,7.9279672E7
9.0,19.0,19.0,100.0,998.0,5.0,7.2,0.0,7.87716E7
11.0,23.0,22.0,94.0,1004.0,4.0,7.2,2.0,7.9867882E7
2.0,25.0,24.0,94.0,998.0,1.0,7.2,12.0,8.2258324E7
12.0,25.0,23.0,89.0,1006.0,3.0,3.6,0.0,7.8945786E7
12.0,14.0,7.0,63.0,1024.0,2.0,3.6,12.0,7.8631066E7
2.0,12.0,-3.0,35.0,1025.0,11.0,10.8,0.0,6.871135E7
8.0,6.0,0.0,66.0,1030.0,17.0,0.0,0.0,6.7261634E7
15.0,10.0,6.0,76.0,1016.0,6.0,7.2,0.0,8.0026728E7
3.0,9.0,1.0,58.0,1022.0,4.0,10.8,0.0,7.0521134E7
15.0,11.0,9.0,88.0,1019.0,10.0,18.0,1.0,6.8740958E7
1.0,3.0,-10.0,38.0,1027.0,17.0,0.0,0.0,9.4949994E7
5.0,5.0,-1.0,65.0,1023.0,4.0,7.2,6.0,7.7680562E7
12.0,4.0,-1.0,70.0,1030.0,9.0,3.6,6.0,7.3170708E7
12.0,3.0,-2.0,70.0,1026.0,15.0,3.6,6.0,8.7178712E7
11.0,4.0,3.0,93.0,1032.0,4.0,7.2,1.0,7.5845326E7
6.0,-1.0,-6.0,69.0,1023.0,13.0,3.6,6.0,7.3167518E7
1.0,-1.0,-4.0,80.0,1022.0,7.0,3.6,11.0,9.0387406E7
3.0,-1.0,-5.0,75.0,1027.0,14.0,3.6,1.0,7.6958968E7
15.0,-4.0,-11.0,59.0,1034.0,17.0,0.0,6.0,7.3120372E7
10.0,-4.0,-15.0,43.0,1035.0,5.0,32.4,0.0,8.7000158E7
15.0,-8.0,-22.0,32.0,1038.0,6.0,28.8,0.0,7.3723296E7
14.0,-5.0,-15.0,46.0,1035.0,3.0,3.6,6.0,6.9161632E7
3.0,-9.0,-19.0,45.0,1030.0,9.0,3.6,0.0,8.7357176E7
16.0,-1.0,-18.0,27.0,1029.0,5.0,14.4,0.0,7.4203108E7
11.0,-3.0,-16.0,37.0,1028.0,4.0,14.4,0.0,7.204175E7
1.0,-4.0,-8.0,74.0,1023.0,10.0,3.6,0.0,8.656085E7
5.0,-5.0,-8.0,80.0,1017.0,4.0,7.2,2.0,7.3524782E7
5.0,-4.0,-26.0,17.0,1029.0,6.0,46.8,0.0,7.040045E7
15.0,-4.0,-6.0,86.0,1032.0,4.0,3.6,4.0,8.5896264E7
6.0,-3.0,-3.0,100.0,1033.0,6.0,7.2,4.0,7.0853674E7
5.0,-2.0,-16.0,34.0,1021.0,4.0,18.0,0.0,7.1772338E7
4.0,2.0,-13.0,33.0,1028.0,9.0,3.6,0.0,8.7869528E7
13.0,0.0,-13.0,38.0,1033.0,4.0,18.0,0.0,7.2808046E7
7.0,-1.0,-10.0,51.0,1025.0,3.0,7.2,0.0,7.2124158E7
10.0,6.0,-16.0,19.0,1020.0,16.0,7.2,0.0,8.3942448E7
5.0,4.0,-15.0,24.0,1031.0,5.0,28.8,0.0,7.8215814E7
3.0,11.0,-13.0,18.0,1018.0,6.0,25.2,0.0,7.5420852E7
9.0,12.0,5.0,62.0,1010.0,17.0,0.0,6.0,9.262515E7
15.0,10.0,-4.0,37.0,1021.0,2.0,10.8,0.0,7.6548738E7
16.0,16.0,12.0,77.0,1000.0,7.0,3.6,6.0,7.675421E7
13.0,12.0,-2.0,38.0,1020.0,1.0,7.2,0.0,8.9311042E7
15.0,11.0,-11.0,21.0,1023.0,12.0,10.8,0.0,7.9192448E7
9.0,13.0,-13.0,15.0,1014.0,4.0,10.8,21.0,7.0627418E7
5.0,15.0,-5.0,25.0,1014.0,4.0,3.6,0.0,9.1639786E7
2.0,17.0,2.0,37.0,1006.0,2.0,14.4,0.0,8.0188244E7
13.0,21.0,10.0,49.0,1007.0,3.0,14.4,0.0,6.8676002E7
1.0,16.0,0.0,34.0,1008.0,17.0,0.0,0.0,9.0275684E7
14.0,18.0,9.0,56.0,1011.0,3.0,10.8,0.0,8.185443E7
9.0,15.0,8.0,63.0,1012.0,5.0,7.2,0.0,7.6174508E7
10.0,19.0,2.0,32.0,1012.0,4.0,7.2,0.0,9.3045298E7
13.0,21.0,2.0,28.0,1013.0,2.0,14.4,0.0,8.0020874E7
7.0,18.0,17.0,94.0,998.0,5.0,3.6,0.0,7.8069394E7
8.0,16.0,16.0,100.0,1011.0,6.0,10.8,0.0,9.1725346E7
5.0,20.0,19.0,94.0,1005.0,0.0,7.2,2.0,7.8834656E7
13.0,22.0,17.0,73.0,1003.0,7.0,3.6,0.0,7.6931454E7
4.0,25.0,21.0,78.0,998.0,6.0,7.2,13.0,9.302949E7
11.0,31.0,22.0,58.0,1002.0,7.0,7.2,12.0,7.9624618E7
9.0,23.0,23.0,100.0,1001.0,1.0,10.8,14.0,7.7117314E7
13.0,28.0,23.0,74.0,997.0,10.0,7.2,0.0,8.940686E7
11.0,28.0,22.0,70.0,1003.0,15.0,10.8,13.0,7.8597462E7
16.0,26.0,23.0,83.0,1006.0,2.0,10.8,0.0,7.7732422E7
12.0,26.0,26.0,100.0,1011.0,9.0,3.6,1.0,9.0397368E7
3.0,29.0,24.0,74.0,1008.0,4.0,14.4,12.0,7.894152E7
12.0,27.0,25.0,89.0,1002.0,2.0,10.8,2.0,7.7364602E7
7.0,25.0,24.0,94.0,1001.0,15.0,3.6,2.0,9.0904986E7
3.0,25.0,24.0,94.0,1008.0,14.0,7.2,11.0,8.2913536E7
10.0,22.0,22.0,100.0,1001.0,4.0,7.2,13.0,8.2564864E7
3.0,28.0,28.0,100.0,1006.0,2.0,7.2,2.0,9.2955416E7
4.0,21.0,19.0,88.0,1015.0,8.0,3.6,0.0,8.5977004E7
1.0,24.0,20.0,78.0,1014.0,2.0,7.2,1.0,8.2354218E7
3.0,26.0,24.0,89.0,1010.0,1.0,10.8,2.0,9.8607066E7
12.0,22.0,14.0,60.0,1019.0,4.0,18.0,0.0,8.5261292E7
9.0,19.0,15.0,78.0,1012.0,4.0,10.8,0.0,8.7523934E7
13.0,25.0,21.0,78.0,1014.0,3.0,7.2,9.0,9.9286104E7
6.0,17.0,17.0,100.0,1013.0,15.0,10.8,3.0,8.4723006E7
9.0,19.0,16.0,83.0,1020.0,1.0,7.2,1.0,8.0799964E7
16.0,20.0,19.0,94.0,1017.0,7.0,7.2,0.0,9.6648022E7
6.0,18.0,18.0,100.0,1013.0,10.0,3.6,1.0,8.3220546E7
10.0,16.0,7.0,55.0,1018.0,1.0,10.8,0.0,8.2761716E7
16.0,15.0,10.0,72.0,1021.0,15.0,7.2,0.0,1.0000593E8
14.0,11.0,-4.0,35.0,1025.0,4.0,10.8,0.0,8.5309164E7
9.0,11.0,5.0,67.0,1028.0,2.0,10.8,0.0,8.658031E7
11.0,10.0,6.0,76.0,1016.0,4.0,7.2,9.0,1.00141228E8
9.0,12.0,-5.0,30.0,1026.0,6.0,36.0,0.0,8.9725146E7
15.0,9.0,6.0,82.0,1017.0,13.0,3.6,0.0,9.0364038E7
16.0,8.0,-6.0,37.0,1013.0,7.0,14.4,0.0,1.07409392E8
15.0,8.0,-5.0,40.0,1017.0,4.0,10.8,0.0,9.4130152E7
1.0,2.0,-8.0,48.0,1029.0,9.0,3.6,0.0,9.6024468E7
13.0,7.0,-13.0,23.0,1030.0,6.0,18.0,0.0,1.1092204E8
13.0,8.0,-8.0,32.0,1018.0,5.0,10.8,0.0,9.9148234E7
7.0,4.0,-10.0,36.0,1015.0,1.0,7.2,0.0,9.7816778E7
5.0,-7.0,-22.0,30.0,1035.0,6.0,32.4,0.0,1.07920884E8
9.0,-6.0,-15.0,50.0,1029.0,4.0,3.6,6.0,9.3615492E7
2.0,-4.0,-22.0,24.0,1033.0,6.0,28.8,0.0,9.1683E7
13.0,-4.0,-18.0,34.0,1027.0,9.0,7.2,6.0,1.07658676E8
2.0,-2.0,-13.0,43.0,1014.0,10.0,7.2,6.0,9.4339478E7
3.0,-3.0,-18.0,31.0,1033.0,9.0,7.2,12.0,9.454381E7
3.0,0.0,-10.0,48.0,1025.0,5.0,3.6,0.0,1.08083372E8
12.0,-5.0,-25.0,20.0,1035.0,5.0,18.0,0.0,9.7626902E7
11.0,-3.0,-7.0,74.0,1029.0,7.0,10.8,12.0,9.5099522E7
7.0,-2.0,-6.0,74.0,1022.0,9.0,3.6,6.0,1.11611858E8
6.0,-3.0,-7.0,74.0,1033.0,3.0,3.6,6.0,9.1943224E7
11.0,-5.0,-9.0,74.0,1032.0,10.0,10.8,6.0,8.9227522E7
11.0,-3.0,-13.0,47.0,1026.0,7.0,7.2,6.0,8.497725E7
3.0,-4.0,-16.0,40.0,1021.0,0.0,7.2,0.0,8.835536E7
2.0,1.0,-4.0,70.0,1023.0,15.0,10.8,12.0,8.9616926E7
7.0,5.0,-15.0,23.0,1018.0,3.0,10.8,0.0,1.05480332E8
9.0,-1.0,-7.0,64.0,1031.0,3.0,14.4,0.0,9.4454936E7
8.0,-4.0,-5.0,93.0,1027.0,4.0,7.2,2.0,9.4622606E7
5.0,5.0,-4.0,53.0,1025.0,3.0,7.2,0.0,1.1424216E8
15.0,5.0,-3.0,57.0,1012.0,4.0,3.6,6.0,1.05074006E8
8.0,12.0,-11.0,19.0,1015.0,0.0,14.4,0.0,1.01076256E8
14.0,11.0,-5.0,33.0,1014.0,15.0,10.8,0.0,1.24118424E8
6.0,8.0,-7.0,34.0,1014.0,2.0,10.8,0.0,1.11163226E8
13.0,9.0,-12.0,22.0,1012.0,3.0,10.8,0.0,1.07522946E8
14.0,15.0,4.0,48.0,1005.0,4.0,7.2,6.0,1.24438394E8
3.0,5.0,3.0,87.0,1010.0,8.0,10.8,2.0,1.06258396E8
4.0,5.0,-3.0,57.0,1025.0,4.0,39.6,10.0,1.05725214E8
3.0,10.0,1.0,54.0,1009.0,15.0,14.4,0.0,1.2563731E8
4.0,14.0,-1.0,36.0,1013.0,3.0,7.2,0.0,1.09852122E8
3.0,14.0,7.0,63.0,1008.0,7.0,10.8,6.0,1.09048914E8
3.0,19.0,2.0,32.0,1005.0,3.0,3.6,0.0,1.23714924E8
16.0,17.0,16.0,94.0,1008.0,9.0,3.6,2.0,9.7800512E7
2.0,16.0,15.0,94.0,1017.0,16.0,14.4,2.0,1.0067624E8
11.0,25.0,3.0,24.0,1008.0,0.0,18.0,0.0,1.1989511E8
8.0,24.0,15.0,57.0,1004.0,4.0,10.8,6.0,9.9929702E7
11.0,20.0,8.0,46.0,1010.0,2.0,7.2,0.0,1.00396304E8
11.0,23.0,9.0,41.0,1004.0,0.0,10.8,0.0,1.19567188E8
8.0,25.0,18.0,65.0,1009.0,7.0,14.4,12.0,1.01449632E8
13.0,26.0,18.0,61.0,1001.0,5.0,10.8,15.0,1.0517933E8
13.0,29.0,12.0,35.0,1002.0,0.0,21.6,14.0,1.1930472E8
8.0,27.0,11.0,37.0,998.0,2.0,3.6,0.0,1.03486846E8
1.0,26.0,18.0,61.0,1009.0,12.0,10.8,0.0,9.806961E7
12.0,24.0,23.0,94.0,1004.0,3.0,10.8,1.0,1.13616244E8
11.0,20.0,20.0,100.0,1001.0,10.0,3.6,14.0,9.8135212E7
9.0,28.0,24.0,79.0,1000.0,7.0,18.0,0.0,9.556681E7
8.0,25.0,25.0,100.0,1003.0,7.0,18.0,13.0,1.13367343E8
4.0,27.0,25.0,89.0,1004.0,7.0,3.6,12.0,9.4879564E7
10.0,22.0,21.0,94.0,1007.0,11.0,3.6,1.0,9.4698606E7
8.0,21.0,20.0,94.0,1005.0,10.0,10.8,11.0,1.13841824E8
5.0,24.0,22.0,89.0,1007.0,15.0,7.2,2.0,1.00404616E8
1.0,21.0,21.0,100.0,1006.0,16.0,3.6,13.0,9.459113E7
7.0,28.0,26.0,89.0,1006.0,3.0,7.2,0.0,1.1730811E8
5.0,25.0,25.0,100.0,1007.0,4.0,3.6,14.0,1.0306955E8
16.0,25.0,23.0,89.0,1005.0,1.0,7.2,0.0,1.0200835E8
12.0,24.0,18.0,69.0,1013.0,10.0,10.8,0.0,1.21243358E8
5.0,26.0,23.0,83.0,1012.0,3.0,7.2,0.0,1.04632276E8
16.0,24.0,20.0,78.0,1013.0,2.0,3.6,0.0,1.0364253E8
6.0,21.0,11.0,53.0,1014.0,5.0,21.6,0.0,1.21181078E8
1.0,20.0,15.0,73.0,1012.0,7.0,21.6,8.0,1.07101384E8
7.0,20.0,13.0,64.0,1022.0,4.0,7.2,0.0,1.04721686E8
13.0,23.0,18.0,73.0,1014.0,7.0,7.2,9.0,1.2611915E8
15.0,22.0,14.0,60.0,1020.0,13.0,3.6,0.0,1.08913454E8
2.0,19.0,11.0,60.0,1017.0,2.0,7.2,0.0,1.07572058E8
15.0,20.0,16.0,78.0,1015.0,17.0,0.0,0.0,1.24883314E8
9.0,19.0,18.0,94.0,1014.0,3.0,3.6,0.0,1.02567054E8
2.0,18.0,13.0,73.0,1019.0,4.0,10.8,0.0,1.0425363E8
6.0,15.0,13.0,88.0,1016.0,2.0,3.6,2.0,1.2156319E8
6.0,15.0,9.0,67.0,1026.0,7.0,3.6,0.0,1.09186124E8
6.0,10.0,6.0,76.0,1027.0,5.0,3.6,3.0,1.0854142E8
1.0,12.0,8.0,77.0,1022.0,4.0,3.6,2.0,1.32007038E8
12.0,12.0,8.0,77.0,1014.0,13.0,3.6,0.0,1.14763814E8
1.0,8.0,-1.0,53.0,1010.0,14.0,7.2,6.0,1.0925201E8
3.0,6.0,1.0,70.0,1014.0,4.0,10.8,6.0,1.32260424E8
4.0,7.0,2.0,71.0,1024.0,7.0,10.8,13.0,1.17256018E8
9.0,6.0,3.0,81.0,1026.0,7.0,21.6,0.0,1.14978368E8
5.0,5.0,-9.0,36.0,1027.0,8.0,21.6,0.0,1.31547148E8
11.0,1.0,-9.0,48.0,1023.0,17.0,0.0,6.0,1.13085938E8
8.0,0.0,-5.0,69.0,1033.0,1.0,7.2,13.0,1.12319084E8
7.0,-4.0,-7.0,80.0,1025.0,2.0,3.6,6.0,1.32458778E8
1.0,-2.0,-9.0,59.0,1020.0,4.0,7.2,6.0,1.16514674E8
15.0,-1.0,-11.0,47.0,1034.0,2.0,7.2,6.0,1.15306168E8
8.0,-3.0,-6.0,80.0,1023.0,17.0,0.0,6.0,1.38410226E8
10.0,-6.0,-21.0,30.0,1036.0,8.0,3.6,0.0,1.16654792E8
14.0,-6.0,-8.0,86.0,1034.0,8.0,7.2,0.0,1.07551896E8
15.0,-1.0,-17.0,29.0,1032.0,6.0,25.2,0.0,1.29783464E8
12.0,-4.0,-19.0,31.0,1037.0,4.0,10.8,0.0,1.13427606E8
14.0,1.0,-12.0,38.0,1027.0,11.0,14.4,0.0,1.11917406E8
15.0,-2.0,-17.0,31.0,1036.0,9.0,7.2,0.0,1.32693662E8
16.0,0.0,-11.0,44.0,1028.0,6.0,18.0,0.0,1.15841486E8
5.0,-2.0,-21.0,23.0,1026.0,4.0,10.8,12.0,1.15053692E8
15.0,1.0,-11.0,41.0,1017.0,15.0,3.6,6.0,1.39341652E8
14.0,5.0,-9.0,36.0,1023.0,16.0,10.8,0.0,1.1401286E8
14.0,0.0,-18.0,25.0,1027.0,6.0,36.0,0.0,1.15956594E8
13.0,5.0,3.0,87.0,1020.0,4.0,7.2,1.0,1.1375643E8
2.0,6.0,4.0,87.0,1023.0,4.0,3.6,1.0,1.12284838E8
3.0,0.0,-12.0,41.0,1026.0,16.0,10.8,0.0,1.04560512E8
11.0,5.0,-13.0,26.0,1023.0,16.0,7.2,0.0,1.28748636E8
10.0,6.0,-3.0,53.0,1028.0,3.0,10.8,0.0,1.13666804E8
1.0,5.0,4.0,93.0,1021.0,3.0,7.2,1.0,1.17363182E8
9.0,9.0,-6.0,34.0,1011.0,7.0,14.4,0.0,1.34912082E8
6.0,8.0,6.0,87.0,1014.0,1.0,14.4,2.0,1.14653702E8
16.0,13.0,-13.0,15.0,1021.0,10.0,10.8,0.0,1.16812284E8
1.0,15.0,-6.0,23.0,1018.0,0.0,14.4,0.0,1.4301106E8
12.0,11.0,4.0,62.0,1016.0,8.0,10.8,0.0,1.21205882E8
5.0,17.0,-4.0,24.0,1009.0,0.0,18.0,0.0,1.22386058E8
10.0,16.0,1.0,36.0,1019.0,15.0,7.2,0.0,1.36615924E8
6.0,14.0,3.0,48.0,1024.0,2.0,10.8,0.0,1.19916622E8
2.0,21.0,4.0,33.0,1008.0,2.0,7.2,0.0,1.0903273E8
13.0,26.0,3.0,23.0,1003.0,0.0,21.6,0.0,1.2836472E8
11.0,21.0,11.0,53.0,1011.0,7.0,14.4,0.0,1.0917519E8
2.0,19.0,13.0,68.0,1001.0,1.0,7.2,0.0,1.09364728E8
9.0,20.0,10.0,52.0,1008.0,10.0,7.2,0.0,1.2519354E8
14.0,22.0,7.0,38.0,1001.0,1.0,3.6,0.0,1.07668468E8
5.0,25.0,11.0,41.0,1009.0,1.0,10.8,0.0,1.07509478E8
12.0,23.0,21.0,88.0,1010.0,6.0,14.4,1.0,1.2444521E8
7.0,27.0,22.0,74.0,1008.0,7.0,14.4,9.0,1.06720024E8
11.0,26.0,20.0,69.0,1009.0,7.0,7.2,14.0,1.06213796E8
12.0,27.0,19.0,61.0,1009.0,3.0,18.0,6.0,1.37143568E8
9.0,27.0,17.0,54.0,1007.0,1.0,10.8,0.0,1.16647272E8
2.0,29.0,23.0,70.0,1001.0,1.0,10.8,12.0,1.09359702E8
3.0,26.0,22.0,78.0,1004.0,2.0,7.2,0.0,1.25477334E8
2.0,30.0,24.0,70.0,1001.0,7.0,10.8,9.0,1.07569632E8
14.0,26.0,21.0,74.0,998.0,3.0,25.2,8.0,1.03249956E8
13.0,24.0,22.0,89.0,1001.0,15.0,7.2,2.0,1.20651274E8
5.0,25.0,20.0,74.0,1006.0,1.0,10.8,0.0,1.00264804E8
12.0,27.0,20.0,65.0,1008.0,1.0,3.6,12.0,1.01375038E8
9.0,27.0,26.0,94.0,1010.0,1.0,3.6,2.0,1.1564801E8
3.0,24.0,21.0,83.0,1008.0,0.0,7.2,12.0,9.9074148E7
7.0,22.0,21.0,94.0,1001.0,4.0,10.8,0.0,9.864043E7
2.0,25.0,20.0,74.0,999.0,16.0,14.4,0.0,1.15267274E8
7.0,24.0,23.0,94.0,1013.0,2.0,10.8,2.0,1.0132265E8
11.0,28.0,21.0,66.0,1010.0,15.0,7.2,0.0,9.982809E7
5.0,21.0,20.0,94.0,1017.0,4.0,7.2,0.0,1.15727006E8
14.0,25.0,21.0,78.0,1011.0,7.0,10.8,12.0,1.03261246E8
1.0,23.0,18.0,73.0,1014.0,2.0,7.2,0.0,1.0284492E8
14.0,25.0,19.0,69.0,1010.0,3.0,3.6,12.0,1.3427336E8
10.0,20.0,20.0,100.0,1014.0,8.0,3.6,2.0,1.18762906E8
4.0,17.0,13.0,77.0,1014.0,4.0,14.4,0.0,1.17653172E8
11.0,21.0,15.0,68.0,1018.0,1.0,3.6,0.0,1.36651412E8
10.0,19.0,10.0,56.0,1018.0,5.0,3.6,0.0,1.24724404E8
2.0,18.0,16.0,88.0,1018.0,1.0,10.8,12.0,1.08125704E8
1.0,11.0,2.0,54.0,1026.0,4.0,7.2,0.0,1.32239116E8
12.0,13.0,12.0,94.0,1026.0,7.0,7.2,2.0,1.24850416E8
6.0,13.0,11.0,88.0,1024.0,7.0,14.4,2.0,1.25337786E8
2.0,12.0,8.0,77.0,1015.0,4.0,3.6,0.0,1.4986473E8
1.0,11.0,10.0,94.0,1022.0,2.0,7.2,0.0,1.37439952E8
11.0,6.0,5.0,93.0,1023.0,4.0,10.8,2.0,1.3170611E8
8.0,8.0,4.0,76.0,1028.0,13.0,3.6,0.0,1.52215698E8
5.0,5.0,3.0,87.0,1027.0,13.0,3.6,0.0,1.39489488E8
10.0,7.0,0.0,61.0,1023.0,7.0,7.2,1.0,1.45163392E8
16.0,2.0,-11.0,38.0,1029.0,2.0,7.2,0.0,1.59526566E8
3.0,5.0,2.0,81.0,1025.0,8.0,3.6,10.0,1.48358822E8
6.0,0.0,-6.0,64.0,1022.0,15.0,3.6,0.0,1.4736227E8
8.0,0.0,-6.0,64.0,1023.0,1.0,3.6,0.0,1.66050194E8
4.0,1.0,-14.0,32.0,1028.0,10.0,28.8,0.0,1.52332662E8
11.0,-3.0,-9.0,64.0,1027.0,4.0,14.4,0.0,1.5668319E8
4.0,-2.0,-9.0,59.0,1027.0,13.0,3.6,0.0,1.79005766E8
3.0,-1.0,-3.0,86.0,1029.0,13.0,3.6,0.0,1.49288714E8
2.0,-4.0,-6.0,86.0,1030.0,4.0,3.6,6.0,1.53939934E8
15.0,-1.0,-19.0,25.0,1028.0,4.0,18.0,0.0,1.69633854E8
9.0,-2.0,-16.0,34.0,1028.0,10.0,7.2,0.0,1.53610222E8
8.0,-3.0,-14.0,43.0,1020.0,7.0,3.6,0.0,1.54299042E8
14.0,-6.0,-19.0,36.0,1040.0,2.0,7.2,0.0,1.65907668E8
7.0,-6.0,-9.0,80.0,1037.0,6.0,7.2,4.0,1.506612E8
9.0,-7.0,-23.0,28.0,1035.0,10.0,25.2,0.0,1.46738458E8
13.0,-5.0,-15.0,46.0,1027.0,8.0,7.2,12.0,1.54610224E8
14.0,-3.0,-18.0,31.0,1032.0,4.0,14.4,0.0,1.35835312E8
13.0,-4.0,-20.0,28.0,1032.0,10.0,28.8,0.0,1.4056837E8
13.0,-2.0,-8.0,64.0,1038.0,3.0,10.8,0.0,1.57186176E8
3.0,1.0,-8.0,52.0,1016.0,4.0,7.2,6.0,1.46348748E8
5.0,7.0,-17.0,17.0,1024.0,6.0,14.4,0.0,1.4486301E8
13.0,5.0,-11.0,31.0,1024.0,6.0,21.6,0.0,1.70256022E8
3.0,6.0,-8.0,36.0,1030.0,13.0,3.6,0.0,1.52462456E8
10.0,8.0,-7.0,34.0,1018.0,2.0,10.8,0.0,1.6051862E8
11.0,9.0,-5.0,37.0,1014.0,7.0,10.8,0.0,1.79312028E8
13.0,9.0,-6.0,34.0,1019.0,3.0,14.4,0.0,1.60439648E8
9.0,8.0,-13.0,22.0,1013.0,4.0,10.8,0.0,1.59514754E8
16.0,11.0,-6.0,30.0,1022.0,10.0,21.6,0.0,1.75839426E8
13.0,16.0,-5.0,23.0,1011.0,12.0,18.0,0.0,1.56472902E8
